
Tue 2009/09/15 15:00:42.592  (Trace)	|>>>|javawsApplicationMain|WorldPhotoScatter|in setUpWorld()

Tue 2009/09/15 15:00:48.806  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:00:48.807  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_x|0.027
Tue 2009/09/15 15:00:48.809  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_y|0.995
Tue 2009/09/15 15:00:48.820  (Debug)	|   |AWT-EventQueue-0|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:00:48.822  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:00:48.823  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:00:48.824  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_x|0.027
Tue 2009/09/15 15:00:48.825  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_y|0.995
Tue 2009/09/15 15:00:48.837  (Debug)	|   |AWT-EventQueue-0|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:00:48.838  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:00:48.840  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:00:48.841  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_x|0.027
Tue 2009/09/15 15:00:48.842  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_y|0.995
Tue 2009/09/15 15:00:48.858  (Debug)	|   |AWT-EventQueue-0|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:00:48.859  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:00:48.860  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:00:48.862  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_x|0.027
Tue 2009/09/15 15:00:48.863  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_y|0.995
Tue 2009/09/15 15:00:48.871  (Debug)	|   |AWT-EventQueue-0|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:00:48.872  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:00:48.873  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:00:48.874  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_x|0.027
Tue 2009/09/15 15:00:48.875  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_y|0.995
Tue 2009/09/15 15:00:48.887  (Debug)	|   |AWT-EventQueue-0|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:00:48.889  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:00:48.890  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:00:48.891  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_x|0.027
Tue 2009/09/15 15:00:48.892  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_y|0.995
Tue 2009/09/15 15:00:48.904  (Debug)	|   |AWT-EventQueue-0|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:00:48.905  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:00:48.907  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:00:48.908  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_x|0.027
Tue 2009/09/15 15:00:48.909  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_y|0.995
Tue 2009/09/15 15:00:48.921  (Debug)	|   |AWT-EventQueue-0|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:00:48.922  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:00:48.923  (Trace)	|>>>|AWT-EventQueue-0|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:00:48.924  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_x|0.027
Tue 2009/09/15 15:00:48.925  (Debug)	|---|AWT-EventQueue-0|GeomPhotoScatterFBO|light1_y|0.995
Tue 2009/09/15 15:00:48.942  (Info)	|   |AWT-EventQueue-0|TextureImage|disposing of GL texture...
Tue 2009/09/15 15:00:48.944  (Info)	|   |AWT-EventQueue-0|TextureFBO|deleting FBO
Tue 2009/09/15 15:00:48.946  (Info)	|   |AWT-EventQueue-0|TextureFBO|deleting RBO
Tue 2009/09/15 15:00:48.947  (Info)	|   |AWT-EventQueue-0|TextureFBO|disposing of GL texture...

Tue 2009/09/15 15:00:58.525  (Trace)	|>>>|thread applet-examples/fbos/ScatterApplet.class|WorldPhotoScatter|in setUpWorld()

Tue 2009/09/15 15:02:04.149  (Trace)	|>>>|thread applet-examples/fbos/ScatterApplet.class|WorldPhotoScatter|in setUpWorld()
Tue 2009/09/15 15:02:04.159  (Debug)	|---|thread applet-examples/fbos/ScatterApplet.class|WorldPhotoScatter|TextureImage ti |class behaviorism.textures.TextureImagename = none
Tue 2009/09/15 15:02:04.160  (Debug)	|   |thread applet-examples/fbos/ScatterApplet.class|TextureManager|in addTexture() : adding texture of type class behaviorism.textures.TextureImage

Tue 2009/09/15 15:02:04.166  (Trace)	|>>>|thread applet-examples/fbos/ScatterApplet.class|WorldPhotoScatter|in testVideoScatterPHOTO()
Tue 2009/09/15 15:02:04.167  (Debug)	|   |thread applet-examples/fbos/ScatterApplet.class|WorldPhotoScatter|making GeomImage from Texture to be used as light source.
Tue 2009/09/15 15:02:04.183  (Debug)	|   |thread applet-examples/fbos/ScatterApplet.class|WorldPhotoScatter|not using any occluders...
Tue 2009/09/15 15:02:04.185  (Debug)	|   |thread applet-examples/fbos/ScatterApplet.class|WorldPhotoScatter|making FBO

Tue 2009/09/15 15:02:04.187  (Trace)	|>>>|thread applet-examples/fbos/ScatterApplet.class|TextureFBOScatter|in TextureFBOScatter() constructor
Tue 2009/09/15 15:02:04.188  (Trace)	|<<<|thread applet-examples/fbos/ScatterApplet.class|TextureFBOScatter|out TextureFBOScatter() constructor

Tue 2009/09/15 15:02:04.184  (Debug)	|   |AWT-EventQueue-1|TextureImage|GL texture = null, needs to be initialized
Tue 2009/09/15 15:02:04.190  (Debug)	|   |AWT-EventQueue-1|TextureImage|trying to load texture from file data/photos/historical/2162989549_efbe2b606f_m.jpg
Tue 2009/09/15 15:02:04.262  (Debug)	|   |AWT-EventQueue-1|TextureImage|we no longer need the TextureData, so lets flush it now...
Tue 2009/09/15 15:02:04.275  (Debug)	|   |thread applet-examples/fbos/ScatterApplet.class|TextureManager|in addTexture() : adding texture of type class examples.fbos.TextureFBOScatter
Tue 2009/09/15 15:02:04.289  (Trace)	|<<<|thread applet-examples/fbos/ScatterApplet.class|WorldPhotoScatter|out setUpWorld()

Tue 2009/09/15 15:02:04.315  (Debug)	|   |AWT-EventQueue-1|TextureFBO|texture = null, so we need to initialize it.
Tue 2009/09/15 15:02:04.320  (Info)	|   |AWT-EventQueue-1|TextureFBO|GL_FRAMEBUFFER_COMPLETE_EXT OK, using FBO
Tue 2009/09/15 15:02:04.321  (Info)	|   |AWT-EventQueue-1|TextureFBO|fbo offScreenWidth/Height = 600/400
Tue 2009/09/15 15:02:04.323  (Info)	|   |AWT-EventQueue-1|TextureFBO|fbo texture id=3
Tue 2009/09/15 15:02:04.324  (Info)	|   |AWT-EventQueue-1|TextureFBO|fbo id=1
Tue 2009/09/15 15:02:04.325  (Info)	|   |AWT-EventQueue-1|TextureFBO|fbo's rbo id=1
Tue 2009/09/15 15:02:04.370  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.372  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.376  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.377  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.380  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.405  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.406  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.407  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.408  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.409  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.414  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.415  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.417  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.418  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.419  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.431  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.432  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.433  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.434  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.435  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.446  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.448  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.449  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.450  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.451  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.457  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.458  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.459  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.460  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.461  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.480  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.481  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.482  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.483  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.484  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.489  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.490  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.491  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.492  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.493  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.513  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.515  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.516  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.517  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.518  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.530  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.531  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.532  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.533  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.534  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.547  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.548  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.549  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.550  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.551  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.556  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.557  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.558  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.559  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.560  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.580  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.581  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.582  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.583  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.584  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.587  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.588  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.589  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.590  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.591  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.613  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.615  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.616  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.617  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.617  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.634  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.636  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.637  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.639  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.640  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.644  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.645  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.647  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.647  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.648  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.664  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.665  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.667  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.668  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.669  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.674  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.675  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.676  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.678  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.679  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.697  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.699  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.700  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.701  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.702  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.707  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.708  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.709  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.710  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.711  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.731  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.732  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.733  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.734  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.735  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.747  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.749  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.750  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.751  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.752  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.764  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.765  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.766  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.767  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.769  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.781  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.782  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.783  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.784  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.785  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.790  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.791  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.793  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.794  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.795  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.815  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.816  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.817  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.819  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.820  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.831  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.832  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.833  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.834  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.835  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.848  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.849  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.851  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:04.852  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.5
Tue 2009/09/15 15:02:04.853  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.5
Tue 2009/09/15 15:02:04.865  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:04.866  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:04.867  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
